title,company_name,skills,location_city,skills_cleaned,skills_count,role
Software Tester (SDET),Global Company,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing; CI/CD integration; Performance testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test automation; Defect metrics,Remote/International,"advanced java, python advanced, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing, ci/cd integration, performance testing, agile leadership, mentoring, cross-team collaboration, code review, test automation, defect metrics",17,Software Engineering
Software Tester (SDET),Global Company,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Team collaboration; Code review; Test data management; Metrics-driven QA,Remote/International,"advanced java, python advanced, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd integration, performance and load testing, agile leadership, team collaboration, code review, test data management, metrics-driven qa",16,Software Engineering
Software Tester (SDET),Global Company,"Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA",Remote/International,"advanced java, python advanced, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd (jenkins, bamboo, azure devops), performance and load testing, agile leadership, cross-team collaboration, code review, test data management, metrics-driven qa",18,Software Engineering
Software Tester (SDET),Global Company,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance testing; Agile leadership; Team mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning,Remote/International,"advanced java, python advanced, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd integration, performance testing, agile leadership, team mentoring, cross-team collaboration, code review, test data management, metrics-driven qa, strategic qa planning",18,Software Engineering
Software Tester (SDET),Global Company,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test data management; Metrics-driven QA; Strategic QA planning; Automation strategy,Remote/International,"advanced java, python advanced, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd integration, performance and load testing, agile leadership, mentoring, cross-team collaboration, code review, test data management, metrics-driven qa, strategic qa planning, automation strategy",19,Software Engineering
System Engineer,Global Company,Windows Server; Linux; VMware; Networking Basics; Python,Remote/International,"windows server, linux, vmware, networking basics, python",5,Other Tech
Junior System Engineer,Global Company,Linux Basics; VirtualBox; TCP/IP; Bash Scripting; AWS Fundamentals,Remote/International,"linux basics, virtualbox, tcp/ip, bash scripting, aws fundamentals",5,Other Tech
System Engineer Trainee,Global Company,Windows Server; Networking; Python Basics; Monitoring Tools; Azure Fundamentals,Remote/International,"windows server, networking, python basics, monitoring tools, azure fundamentals",5,AI/ML
Associate System Engineer,Global Company,Linux Administration Basics; VMware; Cloud Concepts; Perl Basics; TCP/IP,Remote/International,"linux administration basics, vmware, cloud concepts, perl basics, tcp/ip",5,Other Tech
System Engineer - Entry Level,Global Company,Networking Fundamentals; VirtualBox; Python Basics; Monitoring Tools; Windows Server,Remote/International,"networking fundamentals, virtualbox, python basics, monitoring tools, windows server",5,Other Tech
System Engineer,Global Company,Linux Administration; Active Directory; VMware; AWS; Python Scripting,Remote/International,"linux administration, active directory, vmware, aws, python scripting",5,Other Tech
System Engineer - Cloud Focus,Global Company,AWS; Azure; Linux; Terraform; Nagios,Remote/International,"aws, azure, linux, terraform, nagios",5,Other Tech
Senior System Engineer,Global Company,Windows Server; Active Directory; Docker; PowerShell; Grafana,Remote/International,"windows server, active directory, docker, powershell, grafana",5,Other Tech
System Engineer - Automation Specialist,Global Company,Python; Bash; Ansible; Linux; VMware,Remote/International,"python, bash, ansible, linux, vmware",5,Other Tech
System Engineer - Security,Global Company,Linux Security; Firewalls; AWS IAM; Compliance; PowerShell,Remote/International,"linux security, firewalls, aws iam, compliance, powershell",5,Other Tech
System Engineer - Virtualization,Global Company,VMware; Hyper-V; Docker; Linux; Networking,Remote/International,"vmware, hyper-v, docker, linux, networking",5,Other Tech
System Engineer - Monitoring,Global Company,Nagios; Grafana; Linux; Windows Server; Automation Scripts,Remote/International,"nagios, grafana, linux, windows server, automation scripts",5,Other Tech
System Engineer,Global Company,Linux; Active Directory; AWS; PowerShell; System Architecture,Remote/International,"linux, active directory, aws, powershell, system architecture",5,Other Tech
System Engineer - DevOps Integration,Global Company,CI/CD; Docker; Kubernetes; Linux; Ansible,Remote/International,"ci/cd, docker, kubernetes, linux, ansible",5,Other Tech
System Engineer,Global Company,Windows Server; Linux; AWS; Terraform; Security Compliance,Remote/International,"windows server, linux, aws, terraform, security compliance",5,Other Tech
Junior System Engineer,Global Company,Windows Server Basics; Linux Basics; VMware; TCP/IP; Python,Remote/International,"windows server basics, linux basics, vmware, tcp/ip, python",5,Other Tech
System Engineer Intern,Global Company,Linux Basics; Networking; Scripting Fundamentals; Cloud Basics; Monitoring Tools,Remote/International,"linux basics, networking, scripting fundamentals, cloud basics, monitoring tools",5,Other Tech
System Engineer - Cloud & Automation,Global Company,AWS; Azure; Ansible; Python; Docker,Remote/International,"aws, azure, ansible, python, docker",5,Other Tech
System Engineer,Global Company,Linux; Windows Server; Kubernetes; Terraform; Nagios,Remote/International,"linux, windows server, kubernetes, terraform, nagios",5,Other Tech
Lead System Engineer,Global Company,Enterprise Architecture; Linux; Windows Server; Cloud Strategy; Leadership,Remote/International,"enterprise architecture, linux, windows server, cloud strategy, leadership",5,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; Python; JavaScript basics; Selenium; Cypress; Appium; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics; Test case writing; Test documentation,Remote/International,"java, python, javascript basics, selenium, cypress, appium, functional testing, regression testing, jira, bugzilla, postman basics, test case writing, test documentation",13,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; Python basics; Selenium WebDriver; TestNG; Regression testing; Black-box testing; JIRA; Postman basics; Test documentation,Remote/International,"java, python basics, selenium webdriver, testng, regression testing, black-box testing, jira, postman basics, test documentation",9,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; Python basics; Selenium; Cypress basics; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics,Remote/International,"java, python basics, selenium, cypress basics, functional testing, regression testing, jira, bugzilla, postman basics",9,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; JavaScript basics; Selenium WebDriver; Appium; Functional testing; Regression testing; JIRA; Postman basics,Remote/International,"java, javascript basics, selenium webdriver, appium, functional testing, regression testing, jira, postman basics",8,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; Python basics; Selenium; Cypress basics; Manual testing concepts; JIRA; Postman basics,Remote/International,"java, python basics, selenium, cypress basics, manual testing concepts, jira, postman basics",7,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; Python basics; Selenium; TestNG basics; Regression testing; Functional testing; JIRA; Postman basics,Remote/International,"java, python basics, selenium, testng basics, regression testing, functional testing, jira, postman basics",8,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; Python basics; Selenium WebDriver; Appium basics; Black-box testing; Functional testing; JIRA; Postman basics,Remote/International,"java, python basics, selenium webdriver, appium basics, black-box testing, functional testing, jira, postman basics",8,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; JavaScript basics; Selenium basics; Manual testing concepts; JIRA; Bugzilla; Postman basics,Remote/International,"java, javascript basics, selenium basics, manual testing concepts, jira, bugzilla, postman basics",7,Other Tech
Test Automation Engineer - Fresher,Global Company,Python; Java basics; Selenium; TestNG basics; Manual testing concepts; JIRA; Postman basics,Remote/International,"python, java basics, selenium, testng basics, manual testing concepts, jira, postman basics",7,Other Tech
Test Automation Engineer - Fresher,Global Company,Java; Python basics; Selenium; Appium basics; Functional testing; Regression testing; JIRA; Postman basics,Remote/International,"java, python basics, selenium, appium basics, functional testing, regression testing, jira, postman basics",8,Other Tech
Test Automation Engineer - Experienced,Global Company,Java; Python; C#; Selenium; Appium; Cucumber; Jenkins; GitLab CI/CD; Docker; JMeter; Postman; RestAssured; JIRA; TestRail,Remote/International,"java, python, c#, selenium, appium, cucumber, jenkins, gitlab ci/cd, docker, jmeter, postman, restassured, jira, testrail",14,Other Tech
Test Automation Engineer - Experienced,Global Company,Java; Python; C#; Selenium; TestNG; Appium; Cucumber; JMeter; LoadRunner; Jenkins; GitLab CI/CD; Postman; RestAssured; JIRA; ALM,Remote/International,"java, python, c#, selenium, testng, appium, cucumber, jmeter, loadrunner, jenkins, gitlab ci/cd, postman, restassured, jira, alm",15,Other Tech
